id,x_tol_m,x_dot_tol_mps,theta_tol_rad,theta_dot_tol_rps,q_theta_over_x,q_theta_dot_over_x_dot,r_scale,q,r,survival_s,max_cart_m,max_theta_deg,avg_abs_u,score,success
7903,1.8,1.5,0.3,0.7,36.0,4.591836734693879,0.5,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 2.0408163265306127]",0.05,400.0,2.125249147415161,42.432159423828125,23.971643447875977,397.3695983886719,True
7904,1.8,1.5,0.3,0.7,36.0,4.591836734693879,0.7,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 2.0408163265306127]",0.06999999999999999,67.7300033569336,2.424870252609253,46.24692916870117,24.258739471435547,64.8648681640625,False
7905,1.8,1.5,0.3,0.7,36.0,4.591836734693879,0.9,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 2.0408163265306127]",0.09000000000000001,1.0299999713897705,2.6649374961853027,49.05722427368164,24.443002700805664,-2.0169034004211426,False
7906,1.8,1.5,0.3,0.7,36.0,4.591836734693879,1.1,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 2.0408163265306127]",0.11000000000000001,0.9800000190734863,2.866797685623169,51.17532730102539,24.56303596496582,-2.213796377182007,False
7907,1.8,1.5,0.3,0.7,36.0,4.591836734693879,1.3,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 2.0408163265306127]",0.13,0.949999988079071,3.0418648719787598,52.76702117919922,24.641965866088867,-2.3655319213867188,False
7908,1.8,1.5,0.3,0.7,36.0,4.591836734693879,1.5,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 2.0408163265306127]",0.15000000000000002,0.9200000166893005,3.1988677978515625,54.02312469482422,24.693729400634766,-2.5007081031799316,False
7909,1.8,1.5,0.3,0.7,36.0,4.591836734693879,1.8,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 2.0408163265306127]",0.18000000000000002,0.8999999761581421,3.410248041152954,55.49783706665039,24.737773895263672,-2.6572139263153076,False
7910,1.8,1.5,0.3,1.0,36.0,2.25,0.5,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 1.0]",0.05,400.0,2.1590373516082764,44.38535690307617,24.302738189697266,397.3036804199219,True
7911,1.8,1.5,0.3,1.0,36.0,2.25,0.7,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 1.0]",0.06999999999999999,67.69999694824219,2.4597151279449463,48.072471618652344,24.575193405151367,64.77143096923828,False
7912,1.8,1.5,0.3,1.0,36.0,2.25,0.9,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 1.0]",0.09000000000000001,1.0199999809265137,2.6993038654327393,50.73042678833008,24.74026107788086,-2.08646821975708,False
7913,1.8,1.5,0.3,1.0,36.0,2.25,1.1,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 1.0]",0.11000000000000001,0.9700000286102295,2.8997862339019775,52.75760269165039,24.841808319091797,-2.280299425125122,False
7914,1.8,1.5,0.3,1.0,36.0,2.25,1.3,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 1.0]",0.13,0.9399999976158142,3.0733163356781006,54.25812530517578,24.90251350402832,-2.428895950317383,False
7915,1.8,1.5,0.3,1.0,36.0,2.25,1.5,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 1.0]",0.15000000000000002,0.9100000262260437,3.2274587154388428,55.42820358276367,24.93779754638672,-2.560427188873291,False
7916,1.8,1.5,0.3,1.0,36.0,2.25,1.8,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 1.0]",0.18000000000000002,0.8899999856948853,3.4356765747070312,56.786685943603516,24.959049224853516,-2.712343454360962,False
7917,1.8,1.5,0.3,1.4,36.0,1.1479591836734697,0.5,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.5102040816326532]",0.05,267.510009765625,2.1811721324920654,45.38393020629883,24.479402542114258,264.7773742675781,False
7918,1.8,1.5,0.3,1.4,36.0,1.1479591836734697,0.7,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.5102040816326532]",0.06999999999999999,45.20000076293945,2.4770357608795166,49.01877212524414,24.741382598876953,42.23886489868164,False
7919,1.8,1.5,0.3,1.4,36.0,1.1479591836734697,0.9,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.5102040816326532]",0.09000000000000001,1.0099999904632568,2.7167630195617676,51.57181930541992,24.8949031829834,-2.126664876937866,False
7920,1.8,1.5,0.3,1.4,36.0,1.1479591836734697,1.1,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.5102040816326532]",0.11000000000000001,0.9599999785423279,2.916308641433716,53.54948425292969,24.98501968383789,-2.318694591522217,False
7921,1.8,1.5,0.3,1.4,36.0,1.1479591836734697,1.3,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.5102040816326532]",0.13,0.9300000071525574,3.0890893936157227,55.001121520996094,25.035425186157227,-2.465630054473877,False
7922,1.8,1.5,0.3,1.4,36.0,1.1479591836734697,1.5,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.5102040816326532]",0.15000000000000002,0.9100000262260437,3.2422702312469482,56.12527847290039,25.06127166748047,-2.5854787826538086,False
7923,1.8,1.5,0.3,1.4,36.0,1.1479591836734697,1.8,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.5102040816326532]",0.18000000000000002,0.8799999952316284,3.44820499420166,57.422889709472656,25.0700626373291,-2.744662046432495,False
7924,1.8,1.5,0.3,2.0,36.0,0.5625,0.5,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.25]",0.05,115.13999938964844,2.2072486877441406,45.93672180175781,24.579376220703125,112.38026428222656,False
7925,1.8,1.5,0.3,2.0,36.0,0.5625,0.7,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.25]",0.06999999999999999,45.189998626708984,2.4864749908447266,49.54099655151367,24.834943771362305,42.21089172363281,False
7926,1.8,1.5,0.3,2.0,36.0,0.5625,0.9,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.25]",0.09000000000000001,1.0,2.7262697219848633,52.033966064453125,24.98112678527832,-2.1532480716705322,False
7927,1.8,1.5,0.3,2.0,36.0,0.5625,1.1,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.25]",0.11000000000000001,0.9599999785423279,2.92537522315979,53.98339080810547,25.064584732055664,-2.3342928886413574,False
7928,1.8,1.5,0.3,2.0,36.0,0.5625,1.3,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.25]",0.13,0.9300000071525574,3.0976390838623047,55.4073486328125,25.108797073364258,-2.4802303314208984,False
7929,1.8,1.5,0.3,2.0,36.0,0.5625,1.5,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.25]",0.15000000000000002,0.9100000262260437,3.2502830028533936,56.50555419921875,25.129093170166016,-2.599125385284424,False
7930,1.8,1.5,0.3,2.0,36.0,0.5625,1.8,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.25]",0.18000000000000002,0.8799999952316284,3.455044984817505,57.76907730102539,25.130876541137695,-2.7568302154541016,False
7931,1.8,1.5,0.3,2.8,36.0,0.28698979591836743,0.5,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.1275510204081633]",0.05,67.7300033569336,2.2197811603546143,46.20240020751953,24.62787437438965,64.95722198486328,False
7932,1.8,1.5,0.3,2.8,36.0,0.28698979591836743,0.7,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.1275510204081633]",0.06999999999999999,45.189998626708984,2.490990400314331,49.791629791259766,24.87993621826172,42.2022705078125,False
7933,1.8,1.5,0.3,2.8,36.0,0.28698979591836743,0.9,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.1275510204081633]",0.09000000000000001,1.0,2.730802297592163,52.25523376464844,25.02263641357422,-2.161184787750244,False
7934,1.8,1.5,0.3,2.8,36.0,0.28698979591836743,1.1,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.1275510204081633]",0.11000000000000001,0.9599999785423279,2.9296929836273193,54.19089126586914,25.10294532775879,-2.341752529144287,False
7935,1.8,1.5,0.3,2.8,36.0,0.28698979591836743,1.3,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.1275510204081633]",0.13,0.9300000071525574,3.101790428161621,55.60140609741211,25.144119262695312,-2.4872467517852783,False
7936,1.8,1.5,0.3,2.8,36.0,0.28698979591836743,1.5,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.1275510204081633]",0.15000000000000002,0.8999999761581421,3.2540881633758545,56.68699645996094,25.161712646484375,-2.615635395050049,False
7937,1.8,1.5,0.3,2.8,36.0,0.28698979591836743,1.8,"[0.30864197530864196, 0.4444444444444444, 11.11111111111111, 0.1275510204081633]",0.18000000000000002,0.8799999952316284,3.4583587646484375,57.93401336669922,25.15993881225586,-2.762657880783081,False
7938,1.8,1.5,0.35,0.5,26.448979591836743,9.0,0.5,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 4.0]",0.05,400.0,2.079775333404541,39.51979446411133,23.501365661621094,397.46466064453125,True
7939,1.8,1.5,0.35,0.5,26.448979591836743,9.0,0.7,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 4.0]",0.06999999999999999,400.0,2.377577781677246,43.59737777709961,23.794715881347656,397.2254333496094,True
7940,1.8,1.5,0.35,0.5,26.448979591836743,9.0,0.9,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 4.0]",0.09000000000000001,1.059999942779541,2.6183979511260986,46.51548767089844,23.99726104736328,-1.8994264602661133,False
7941,1.8,1.5,0.35,0.5,26.448979591836743,9.0,1.1,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 4.0]",0.11000000000000001,1.0,2.8221781253814697,48.74623489379883,24.138704299926758,-2.1101748943328857,False
7942,1.8,1.5,0.35,0.5,26.448979591836743,9.0,1.3,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 4.0]",0.13,0.9700000286102295,3.001338481903076,50.456119537353516,24.240434646606445,-2.2670044898986816,False
7943,1.8,1.5,0.35,0.5,26.448979591836743,9.0,1.5,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 4.0]",0.15000000000000002,0.9399999976158142,3.163656234741211,51.83191680908203,24.31331443786621,-2.4078657627105713,False
7944,1.8,1.5,0.35,0.5,26.448979591836743,9.0,1.8,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 4.0]",0.18000000000000002,0.9100000262260437,3.3779921531677246,53.46559143066406,24.385879516601562,-2.5798842906951904,False
7945,1.8,1.5,0.35,0.7,26.448979591836743,4.591836734693879,0.5,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 2.0408163265306127]",0.05,400.0,2.1370468139648438,42.735130310058594,24.007293701171875,397.3565673828125,True
7946,1.8,1.5,0.35,0.7,26.448979591836743,4.591836734693879,0.7,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 2.0408163265306127]",0.06999999999999999,67.7300033569336,2.4371554851531982,46.55385971069336,24.293851852416992,64.8515396118164,False
7947,1.8,1.5,0.35,0.7,26.448979591836743,4.591836734693879,0.9,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 2.0408163265306127]",0.09000000000000001,1.0299999713897705,2.677370309829712,49.35017395019531,24.476192474365234,-2.0299744606018066,False
7948,1.8,1.5,0.35,0.7,26.448979591836743,4.591836734693879,1.1,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 2.0408163265306127]",0.11000000000000001,0.9800000190734863,2.8792338371276855,51.44670867919922,24.59393310546875,-2.2263689041137695,False
7949,1.8,1.5,0.35,0.7,26.448979591836743,4.591836734693879,1.3,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 2.0408163265306127]",0.13,0.949999988079071,3.0542244911193848,53.01778793334961,24.67051887512207,-2.3775835037231445,False
7950,1.8,1.5,0.35,0.7,26.448979591836743,4.591836734693879,1.5,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 2.0408163265306127]",0.15000000000000002,0.9200000166893005,3.2111222743988037,54.262290954589844,24.720056533813477,-2.51240873336792,False
7951,1.8,1.5,0.35,0.7,26.448979591836743,4.591836734693879,1.8,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 2.0408163265306127]",0.18000000000000002,0.8999999761581421,3.422257900238037,55.7117919921875,24.761043548583984,-2.668195962905884,False
7952,1.8,1.5,0.35,1.0,26.448979591836743,2.25,0.5,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 1.0]",0.05,400.0,2.171820640563965,44.736270904541016,24.347156524658203,397.2889709472656,True
7953,1.8,1.5,0.35,1.0,26.448979591836743,2.25,0.7,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 1.0]",0.06999999999999999,67.69999694824219,2.4728713035583496,48.40453338623047,24.618043899536133,64.75692749023438,False
7954,1.8,1.5,0.35,1.0,26.448979591836743,2.25,0.9,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 1.0]",0.09000000000000001,1.0099999904632568,2.7125046253204346,51.05782699584961,24.78001594543457,-2.110809326171875,False
7955,1.8,1.5,0.35,1.0,26.448979591836743,2.25,1.1,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 1.0]",0.11000000000000001,0.9700000286102295,2.912907838821411,53.05828094482422,24.87799072265625,-2.293959140777588,False
7956,1.8,1.5,0.35,1.0,26.448979591836743,2.25,1.3,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 1.0]",0.13,0.9300000071525574,3.086259603500366,54.53386306762695,24.935665130615234,-2.4518771171569824,False
7957,1.8,1.5,0.35,1.0,26.448979591836743,2.25,1.5,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 1.0]",0.15000000000000002,0.9100000262260437,3.2402267456054688,55.68901062011719,24.968002319335938,-2.5729336738586426,False
7958,1.8,1.5,0.35,1.0,26.448979591836743,2.25,1.8,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 1.0]",0.18000000000000002,0.8899999856948853,3.448129653930664,57.01808547973633,24.985431671142578,-2.723989486694336,False
7959,1.8,1.5,0.35,1.4,26.448979591836743,1.1479591836734697,0.5,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.5102040816326532]",0.05,115.1500015258789,2.20198917388916,45.761131286621094,24.528865814208984,112.39791870117188,False
7960,1.8,1.5,0.35,1.4,26.448979591836743,1.1479591836734697,0.7,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.5102040816326532]",0.06999999999999999,45.189998626708984,2.4906575679779053,49.373050689697266,24.788381576538086,42.213558197021484,False
7961,1.8,1.5,0.35,1.4,26.448979591836743,1.1479591836734697,0.9,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.5102040816326532]",0.09000000000000001,1.0,2.7303690910339355,51.917572021484375,24.938161849975586,-2.1516809463500977,False
7962,1.8,1.5,0.35,1.4,26.448979591836743,1.1479591836734697,1.1,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.5102040816326532]",0.11000000000000001,0.9599999785423279,2.9297680854797363,53.8656120300293,25.02422332763672,-2.33292293548584,False
7963,1.8,1.5,0.35,1.4,26.448979591836743,1.1479591836734697,1.3,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.5102040816326532]",0.13,0.9300000071525574,3.1023459434509277,55.28993225097656,25.070947647094727,-2.479099988937378,False
7964,1.8,1.5,0.35,1.4,26.448979591836743,1.1479591836734697,1.5,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.5102040816326532]",0.15000000000000002,0.9100000262260437,3.255300760269165,56.397300720214844,25.093414306640625,-2.5983986854553223,False
7965,1.8,1.5,0.35,1.4,26.448979591836743,1.1479591836734697,1.8,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.5102040816326532]",0.18000000000000002,0.8799999952316284,3.4608774185180664,57.663265228271484,25.097949981689453,-2.7566425800323486,False
7966,1.8,1.5,0.35,2.0,26.448979591836743,0.5625,0.5,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.25]",0.05,67.72000122070312,2.2289016246795654,46.3290901184082,24.63147735595703,64.94002532958984,False
7967,1.8,1.5,0.35,2.0,26.448979591836743,0.5625,0.7,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.25]",0.06999999999999999,1.1200000047683716,2.500361919403076,49.907981872558594,24.884170532226562,-1.8748655319213867,False
7968,1.8,1.5,0.35,2.0,26.448979591836743,0.5625,0.9,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.25]",0.09000000000000001,1.0,2.740104913711548,52.39010238647461,25.026323318481445,-2.1686441898345947,False
7969,1.8,1.5,0.35,2.0,26.448979591836743,0.5625,1.1,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.25]",0.11000000000000001,0.9599999785423279,2.9390339851379395,54.30824279785156,25.105403900146484,-2.348844051361084,False
7970,1.8,1.5,0.35,2.0,26.448979591836743,0.5625,1.3,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.25]",0.13,0.9300000071525574,3.1110668182373047,55.70350646972656,25.145742416381836,-2.4939756393432617,False
7971,1.8,1.5,0.35,2.0,26.448979591836743,0.5625,1.5,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.25]",0.15000000000000002,0.8999999761581421,3.2634618282318115,56.78385925292969,25.16257667541504,-2.6222853660583496,False
7972,1.8,1.5,0.35,2.0,26.448979591836743,0.5625,1.8,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.25]",0.18000000000000002,0.8799999952316284,3.4678444862365723,58.01443862915039,25.159746170043945,-2.769003391265869,False
7973,1.8,1.5,0.35,2.8,26.448979591836743,0.28698979591836743,0.5,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.1275510204081633]",0.05,67.72000122070312,2.2418389320373535,46.60227584838867,24.681467056274414,64.92659759521484,False
7974,1.8,1.5,0.35,2.8,26.448979591836743,0.28698979591836743,0.7,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.1275510204081633]",0.06999999999999999,1.1100000143051147,2.5050132274627686,50.16482162475586,24.93062973022461,-1.8937218189239502,False
7975,1.8,1.5,0.35,2.8,26.448979591836743,0.28698979591836743,0.9,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.1275510204081633]",0.09000000000000001,1.0,2.744749069213867,52.61639404296875,25.06888771057129,-2.1767690181732178,False
7976,1.8,1.5,0.35,2.8,26.448979591836743,0.28698979591836743,1.1,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.1275510204081633]",0.11000000000000001,0.949999988079071,2.9434447288513184,54.51995849609375,25.144458770751953,-2.366455316543579,False
7977,1.8,1.5,0.35,2.8,26.448979591836743,0.28698979591836743,1.3,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.1275510204081633]",0.13,0.9200000166893005,3.1152801513671875,55.90108871459961,25.181636810302734,-2.511110782623291,False
7978,1.8,1.5,0.35,2.8,26.448979591836743,0.28698979591836743,1.5,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.1275510204081633]",0.15000000000000002,0.8999999761581421,3.2673399448394775,56.96831130981445,25.19576072692871,-2.62890887260437,False
7979,1.8,1.5,0.35,2.8,26.448979591836743,0.28698979591836743,1.8,"[0.30864197530864196, 0.4444444444444444, 8.163265306122451, 0.1275510204081633]",0.18000000000000002,0.8799999952316284,3.471217393875122,58.181800842285156,25.189302444458008,-2.774923801422119,False
7980,1.8,1.5,0.42,0.5,18.367346938775512,9.0,0.5,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 4.0]",0.05,400.0,2.0887134075164795,39.722835540771484,23.52218246459961,397.4555358886719,True
7981,1.8,1.5,0.42,0.5,18.367346938775512,9.0,0.7,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 4.0]",0.06999999999999999,400.0,2.38700008392334,43.81089401245117,23.816482543945312,397.21575927734375,True
7982,1.8,1.5,0.42,0.5,18.367346938775512,9.0,0.9,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 4.0]",0.09000000000000001,1.0499999523162842,2.628085136413574,46.723087310791016,24.018346786499023,-1.9190547466278076,False
7983,1.8,1.5,0.42,0.5,18.367346938775512,9.0,1.1,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 4.0]",0.11000000000000001,1.0,2.8319685459136963,48.94098663330078,24.158763885498047,-2.1195669174194336,False
7984,1.8,1.5,0.42,0.5,18.367346938775512,9.0,1.3,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 4.0]",0.13,0.9599999785423279,3.011157989501953,50.63804626464844,24.25931167602539,-2.286119222640991,False
7985,1.8,1.5,0.42,0.5,18.367346938775512,9.0,1.5,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 4.0]",0.15000000000000002,0.9399999976158142,3.173433542251587,52.00767135620117,24.330795288085938,-2.4167938232421875,False
7986,1.8,1.5,0.42,0.5,18.367346938775512,9.0,1.8,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 4.0]",0.18000000000000002,0.9100000262260437,3.387653112411499,53.62476348876953,24.401769638061523,-2.5883748531341553,False
7987,1.8,1.5,0.42,0.7,18.367346938775512,4.591836734693879,0.5,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 2.0408163265306127]",0.05,400.0,2.1472396850585938,43.000213623046875,24.038558959960938,397.34521484375,True
7988,1.8,1.5,0.42,0.7,18.367346938775512,4.591836734693879,0.7,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 2.0408163265306127]",0.06999999999999999,67.72000122070312,2.447746753692627,46.819244384765625,24.324594497680664,64.83000183105469,False
7989,1.8,1.5,0.42,0.7,18.367346938775512,4.591836734693879,0.9,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 2.0408163265306127]",0.09000000000000001,1.0199999809265137,2.6880695819854736,49.60279846191406,24.504934310913086,-2.051238775253296,False
7990,1.8,1.5,0.42,0.7,18.367346938775512,4.591836734693879,1.1,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 2.0408163265306127]",0.11000000000000001,0.9800000190734863,2.8899242877960205,51.68021011352539,24.62067985534668,-2.2371866703033447,False
7991,1.8,1.5,0.42,0.7,18.367346938775512,4.591836734693879,1.3,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 2.0408163265306127]",0.13,0.9399999976158142,3.0648388862609863,53.233158111572266,24.69506072998047,-2.3979344367980957,False
7992,1.8,1.5,0.42,0.7,18.367346938775512,4.591836734693879,1.5,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 2.0408163265306127]",0.15000000000000002,0.9200000166893005,3.2216360569000244,54.46739959716797,24.742650985717773,-2.5224454402923584,False
7993,1.8,1.5,0.42,0.7,18.367346938775512,4.591836734693879,1.8,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 2.0408163265306127]",0.18000000000000002,0.8899999856948853,3.432548999786377,55.89495086669922,24.78086280822754,-2.6875991821289062,False
7994,1.8,1.5,0.42,1.0,18.367346938775512,2.25,0.5,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 1.0]",0.05,267.5199890136719,2.18288516998291,45.046871185302734,24.386127471923828,264.7960205078125,False
7995,1.8,1.5,0.42,1.0,18.367346938775512,2.25,0.7,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 1.0]",0.06999999999999999,67.69999694824219,2.4842286109924316,48.692134857177734,24.655447006225586,64.74437713623047,False
7996,1.8,1.5,0.42,1.0,18.367346938775512,2.25,0.9,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 1.0]",0.09000000000000001,1.0099999904632568,2.7238869667053223,51.34062576293945,24.81431770324707,-2.123185396194458,False
7997,1.8,1.5,0.42,1.0,18.367346938775512,2.25,1.1,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 1.0]",0.11000000000000001,0.9599999785423279,2.9241955280303955,53.31733703613281,24.909379959106445,-2.315725803375244,False
7998,1.8,1.5,0.42,1.0,18.367346938775512,2.25,1.3,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 1.0]",0.13,0.9300000071525574,3.0973823070526123,54.77094268798828,24.96411895751953,-2.463033437728882,False
7999,1.8,1.5,0.42,1.0,18.367346938775512,2.25,1.5,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 1.0]",0.15000000000000002,0.9100000262260437,3.2511887550354004,55.91290283203125,24.993955612182617,-2.5836708545684814,False
8000,1.8,1.5,0.42,1.0,18.367346938775512,2.25,1.8,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 1.0]",0.18000000000000002,0.8899999856948853,3.4588043689727783,57.216339111328125,25.00802230834961,-2.7339696884155273,False
8001,1.8,1.5,0.42,1.4,18.367346938775512,1.1479591836734697,0.5,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 0.5102040816326532]",0.05,115.13999938964844,2.2201292514801025,46.096046447753906,24.572154998779297,112.370849609375,False
8002,1.8,1.5,0.42,1.4,18.367346938775512,1.1479591836734697,0.7,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 0.5102040816326532]",0.06999999999999999,1.1200000047683716,2.502427577972412,49.68027114868164,24.829492568969727,-1.869704008102417,False
8003,1.8,1.5,0.42,1.4,18.367346938775512,1.1479591836734697,0.9,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 0.5102040816326532]",0.09000000000000001,1.0,2.7420952320098877,52.21649169921875,24.97576332092285,-2.1646502017974854,False
8004,1.8,1.5,0.42,1.4,18.367346938775512,1.1479591836734697,1.1,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 0.5102040816326532]",0.11000000000000001,0.9599999785423279,2.941349983215332,54.13820266723633,25.058212280273438,-2.3451855182647705,False
8005,1.8,1.5,0.42,1.4,18.367346938775512,1.1479591836734697,1.3,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 0.5102040816326532]",0.13,0.9300000071525574,3.1137397289276123,55.53840637207031,25.1015567779541,-2.490684747695923,False
8006,1.8,1.5,0.42,1.4,18.367346938775512,1.1479591836734697,1.5,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 0.5102040816326532]",0.15000000000000002,0.8999999761581421,3.2664871215820312,56.630943298339844,25.12125015258789,-2.619499921798706,False
8007,1.8,1.5,0.42,1.4,18.367346938775512,1.1479591836734697,1.8,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 0.5102040816326532]",0.18000000000000002,0.8799999952316284,3.471742868423462,57.86927795410156,25.121923446655273,-2.7669148445129395,False
8008,1.8,1.5,0.42,2.0,18.367346938775512,0.5625,0.5,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 0.25]",0.05,67.72000122070312,2.247781991958618,46.67769241333008,24.677513122558594,64.92222595214844,False
8009,1.8,1.5,0.42,2.0,18.367346938775512,0.5625,0.7,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 0.25]",0.06999999999999999,1.100000023841858,2.5123627185821533,50.226436614990234,24.927644729614258,-1.9085394144058228,False
8010,1.8,1.5,0.42,2.0,18.367346938775512,0.5625,0.9,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 0.25]",0.09000000000000001,1.0,2.752035140991211,52.69816589355469,25.065706253051758,-2.1819519996643066,False
8011,1.8,1.5,0.42,2.0,18.367346938775512,0.5625,1.1,"[0.30864197530864196, 0.4444444444444444, 5.6689342403628125, 0.25]",0.11000000000000001,0.949999988079071,2.950788736343384,54.58845901489258,25.140785217285156,-2.371387004852295,False
